filename,relative_path,class,split
NORMAL_1159.png,NORMAL/NORMAL_1159.png,NORMAL,train
NORMAL_1160.png,NORMAL/NORMAL_1160.png,NORMAL,train
NORMAL_1162.png,NORMAL/NORMAL_1162.png,NORMAL,train
NORMAL_1164.png,NORMAL/NORMAL_1164.png,NORMAL,train
NORMAL_1165.png,NORMAL/NORMAL_1165.png,NORMAL,train
NORMAL_1166.png,NORMAL/NORMAL_1166.png,NORMAL,train
NORMAL_1167.png,NORMAL/NORMAL_1167.png,NORMAL,train
NORMAL_1169.png,NORMAL/NORMAL_1169.png,NORMAL,train
NORMAL_117.png,NORMAL/NORMAL_117.png,NORMAL,train
NORMAL_1170.png,NORMAL/NORMAL_1170.png,NORMAL,train
NORMAL_1172.png,NORMAL/NORMAL_1172.png,NORMAL,train
NORMAL_1173.png,NORMAL/NORMAL_1173.png,NORMAL,train
NORMAL_1174.png,NORMAL/NORMAL_1174.png,NORMAL,train
NORMAL_1175.png,NORMAL/NORMAL_1175.png,NORMAL,train
NORMAL_1176.png,NORMAL/NORMAL_1176.png,NORMAL,train
NORMAL_1177.png,NORMAL/NORMAL_1177.png,NORMAL,train
NORMAL_118.png,NORMAL/NORMAL_118.png,NORMAL,train
NORMAL_1182.png,NORMAL/NORMAL_1182.png,NORMAL,train
NORMAL_1183.png,NORMAL/NORMAL_1183.png,NORMAL,train
NORMAL_1185.png,NORMAL/NORMAL_1185.png,NORMAL,train
NORMAL_1188.png,NORMAL/NORMAL_1188.png,NORMAL,train
NORMAL_1189.png,NORMAL/NORMAL_1189.png,NORMAL,train
NORMAL_119.png,NORMAL/NORMAL_119.png,NORMAL,train
NORMAL_1191.png,NORMAL/NORMAL_1191.png,NORMAL,train
NORMAL_1193.png,NORMAL/NORMAL_1193.png,NORMAL,train
NORMAL_1195.png,NORMAL/NORMAL_1195.png,NORMAL,train
NORMAL_1196.png,NORMAL/NORMAL_1196.png,NORMAL,train
NORMAL_1197.png,NORMAL/NORMAL_1197.png,NORMAL,train
NORMAL_1198.png,NORMAL/NORMAL_1198.png,NORMAL,train
NORMAL_1199.png,NORMAL/NORMAL_1199.png,NORMAL,train
NORMAL_1200.png,NORMAL/NORMAL_1200.png,NORMAL,train
NORMAL_1201.png,NORMAL/NORMAL_1201.png,NORMAL,train
NORMAL_1203.png,NORMAL/NORMAL_1203.png,NORMAL,train
NORMAL_1204.png,NORMAL/NORMAL_1204.png,NORMAL,train
NORMAL_1205.png,NORMAL/NORMAL_1205.png,NORMAL,train
NORMAL_1208.png,NORMAL/NORMAL_1208.png,NORMAL,train
NORMAL_1209.png,NORMAL/NORMAL_1209.png,NORMAL,train
NORMAL_121.png,NORMAL/NORMAL_121.png,NORMAL,train
NORMAL_1210.png,NORMAL/NORMAL_1210.png,NORMAL,train
NORMAL_1211.png,NORMAL/NORMAL_1211.png,NORMAL,train
NORMAL_1212.png,NORMAL/NORMAL_1212.png,NORMAL,train
NORMAL_1213.png,NORMAL/NORMAL_1213.png,NORMAL,train
NORMAL_1214.png,NORMAL/NORMAL_1214.png,NORMAL,train
NORMAL_1215.png,NORMAL/NORMAL_1215.png,NORMAL,train
NORMAL_1216.png,NORMAL/NORMAL_1216.png,NORMAL,train
NORMAL_1217.png,NORMAL/NORMAL_1217.png,NORMAL,train
NORMAL_1218.png,NORMAL/NORMAL_1218.png,NORMAL,train
NORMAL_122.png,NORMAL/NORMAL_122.png,NORMAL,train
NORMAL_1220.png,NORMAL/NORMAL_1220.png,NORMAL,train
NORMAL_1221.png,NORMAL/NORMAL_1221.png,NORMAL,train
NORMAL_1224.png,NORMAL/NORMAL_1224.png,NORMAL,train
NORMAL_1226.png,NORMAL/NORMAL_1226.png,NORMAL,train
NORMAL_1227.png,NORMAL/NORMAL_1227.png,NORMAL,train
NORMAL_1228.png,NORMAL/NORMAL_1228.png,NORMAL,train
NORMAL_1229.png,NORMAL/NORMAL_1229.png,NORMAL,train
NORMAL_123.png,NORMAL/NORMAL_123.png,NORMAL,train
NORMAL_1231.png,NORMAL/NORMAL_1231.png,NORMAL,train
NORMAL_1232.png,NORMAL/NORMAL_1232.png,NORMAL,train
NORMAL_1233.png,NORMAL/NORMAL_1233.png,NORMAL,train
NORMAL_1234.png,NORMAL/NORMAL_1234.png,NORMAL,train
NORMAL_1235.png,NORMAL/NORMAL_1235.png,NORMAL,train
NORMAL_1236.png,NORMAL/NORMAL_1236.png,NORMAL,train
NORMAL_1237.png,NORMAL/NORMAL_1237.png,NORMAL,train
NORMAL_1239.png,NORMAL/NORMAL_1239.png,NORMAL,train
NORMAL_124.png,NORMAL/NORMAL_124.png,NORMAL,train
NORMAL_1240.png,NORMAL/NORMAL_1240.png,NORMAL,train
NORMAL_1241.png,NORMAL/NORMAL_1241.png,NORMAL,train
NORMAL_1242.png,NORMAL/NORMAL_1242.png,NORMAL,train
NORMAL_1243.png,NORMAL/NORMAL_1243.png,NORMAL,train
NORMAL_1245.png,NORMAL/NORMAL_1245.png,NORMAL,train
NORMAL_1246.png,NORMAL/NORMAL_1246.png,NORMAL,train
NORMAL_1247.png,NORMAL/NORMAL_1247.png,NORMAL,train
NORMAL_1249.png,NORMAL/NORMAL_1249.png,NORMAL,train
NORMAL_125.png,NORMAL/NORMAL_125.png,NORMAL,train
NORMAL_1250.png,NORMAL/NORMAL_1250.png,NORMAL,train
NORMAL_1251.png,NORMAL/NORMAL_1251.png,NORMAL,train
NORMAL_1252.png,NORMAL/NORMAL_1252.png,NORMAL,train
NORMAL_1253.png,NORMAL/NORMAL_1253.png,NORMAL,train
NORMAL_1254.png,NORMAL/NORMAL_1254.png,NORMAL,train
NORMAL_1256.png,NORMAL/NORMAL_1256.png,NORMAL,train
NORMAL_1257.png,NORMAL/NORMAL_1257.png,NORMAL,train
NORMAL_1258.png,NORMAL/NORMAL_1258.png,NORMAL,train
NORMAL_1259.png,NORMAL/NORMAL_1259.png,NORMAL,train
NORMAL_126.png,NORMAL/NORMAL_126.png,NORMAL,train
NORMAL_1260.png,NORMAL/NORMAL_1260.png,NORMAL,train
NORMAL_1261.png,NORMAL/NORMAL_1261.png,NORMAL,train
NORMAL_1262.png,NORMAL/NORMAL_1262.png,NORMAL,train
NORMAL_1263.png,NORMAL/NORMAL_1263.png,NORMAL,train
NORMAL_1264.png,NORMAL/NORMAL_1264.png,NORMAL,train
NORMAL_1265.png,NORMAL/NORMAL_1265.png,NORMAL,train
NORMAL_1267.png,NORMAL/NORMAL_1267.png,NORMAL,train
NORMAL_1269.png,NORMAL/NORMAL_1269.png,NORMAL,train
NORMAL_127.png,NORMAL/NORMAL_127.png,NORMAL,train
NORMAL_1270.png,NORMAL/NORMAL_1270.png,NORMAL,train
NORMAL_1271.png,NORMAL/NORMAL_1271.png,NORMAL,train
NORMAL_1272.png,NORMAL/NORMAL_1272.png,NORMAL,train
NORMAL_1274.png,NORMAL/NORMAL_1274.png,NORMAL,train
NORMAL_1276.png,NORMAL/NORMAL_1276.png,NORMAL,train
NORMAL_1277.png,NORMAL/NORMAL_1277.png,NORMAL,train
NORMAL_1278.png,NORMAL/NORMAL_1278.png,NORMAL,train
NORMAL_1279.png,NORMAL/NORMAL_1279.png,NORMAL,train
NORMAL_128.png,NORMAL/NORMAL_128.png,NORMAL,train
NORMAL_1280.png,NORMAL/NORMAL_1280.png,NORMAL,train
NORMAL_1282.png,NORMAL/NORMAL_1282.png,NORMAL,train
NORMAL_1285.png,NORMAL/NORMAL_1285.png,NORMAL,train
NORMAL_1286.png,NORMAL/NORMAL_1286.png,NORMAL,train
NORMAL_1287.png,NORMAL/NORMAL_1287.png,NORMAL,train
NORMAL_1288.png,NORMAL/NORMAL_1288.png,NORMAL,train
NORMAL_1289.png,NORMAL/NORMAL_1289.png,NORMAL,train
NORMAL_1290.png,NORMAL/NORMAL_1290.png,NORMAL,train
NORMAL_1291.png,NORMAL/NORMAL_1291.png,NORMAL,train
NORMAL_1292.png,NORMAL/NORMAL_1292.png,NORMAL,train
NORMAL_1294.png,NORMAL/NORMAL_1294.png,NORMAL,train
NORMAL_1296.png,NORMAL/NORMAL_1296.png,NORMAL,train
NORMAL_1297.png,NORMAL/NORMAL_1297.png,NORMAL,train
NORMAL_1298.png,NORMAL/NORMAL_1298.png,NORMAL,train
NORMAL_1299.png,NORMAL/NORMAL_1299.png,NORMAL,train
NORMAL_13.png,NORMAL/NORMAL_13.png,NORMAL,train
NORMAL_1300.png,NORMAL/NORMAL_1300.png,NORMAL,train
NORMAL_1306.png,NORMAL/NORMAL_1306.png,NORMAL,train
NORMAL_1308.png,NORMAL/NORMAL_1308.png,NORMAL,train
NORMAL_1309.png,NORMAL/NORMAL_1309.png,NORMAL,train
NORMAL_1310.png,NORMAL/NORMAL_1310.png,NORMAL,train
NORMAL_1311.png,NORMAL/NORMAL_1311.png,NORMAL,train
NORMAL_1312.png,NORMAL/NORMAL_1312.png,NORMAL,train
NORMAL_1313.png,NORMAL/NORMAL_1313.png,NORMAL,train
NORMAL_1314.png,NORMAL/NORMAL_1314.png,NORMAL,train
NORMAL_1315.png,NORMAL/NORMAL_1315.png,NORMAL,train
NORMAL_1317.png,NORMAL/NORMAL_1317.png,NORMAL,train
NORMAL_1318.png,NORMAL/NORMAL_1318.png,NORMAL,train
NORMAL_132.png,NORMAL/NORMAL_132.png,NORMAL,train
NORMAL_1320.png,NORMAL/NORMAL_1320.png,NORMAL,train
NORMAL_1321.png,NORMAL/NORMAL_1321.png,NORMAL,train
NORMAL_1322.png,NORMAL/NORMAL_1322.png,NORMAL,train
NORMAL_1325.png,NORMAL/NORMAL_1325.png,NORMAL,train
NORMAL_1327.png,NORMAL/NORMAL_1327.png,NORMAL,train
NORMAL_1328.png,NORMAL/NORMAL_1328.png,NORMAL,train
NORMAL_1329.png,NORMAL/NORMAL_1329.png,NORMAL,train
NORMAL_133.png,NORMAL/NORMAL_133.png,NORMAL,train
NORMAL_1330.png,NORMAL/NORMAL_1330.png,NORMAL,train
NORMAL_1331.png,NORMAL/NORMAL_1331.png,NORMAL,train
NORMAL_1332.png,NORMAL/NORMAL_1332.png,NORMAL,train
NORMAL_1333.png,NORMAL/NORMAL_1333.png,NORMAL,train
NORMAL_1334.png,NORMAL/NORMAL_1334.png,NORMAL,train
NORMAL_1335.png,NORMAL/NORMAL_1335.png,NORMAL,train
NORMAL_1336.png,NORMAL/NORMAL_1336.png,NORMAL,train
NORMAL_1337.png,NORMAL/NORMAL_1337.png,NORMAL,train
NORMAL_1338.png,NORMAL/NORMAL_1338.png,NORMAL,train
NORMAL_134.png,NORMAL/NORMAL_134.png,NORMAL,train
NORMAL_1340.png,NORMAL/NORMAL_1340.png,NORMAL,train
NORMAL_1341.png,NORMAL/NORMAL_1341.png,NORMAL,train
NORMAL_1343.png,NORMAL/NORMAL_1343.png,NORMAL,train
NORMAL_1344.png,NORMAL/NORMAL_1344.png,NORMAL,train
NORMAL_1346.png,NORMAL/NORMAL_1346.png,NORMAL,train
NORMAL_1348.png,NORMAL/NORMAL_1348.png,NORMAL,train
NORMAL_135.png,NORMAL/NORMAL_135.png,NORMAL,train
NORMAL_1352.png,NORMAL/NORMAL_1352.png,NORMAL,train
NORMAL_1353.png,NORMAL/NORMAL_1353.png,NORMAL,train
NORMAL_1356.png,NORMAL/NORMAL_1356.png,NORMAL,train
NORMAL_1357.png,NORMAL/NORMAL_1357.png,NORMAL,train
NORMAL_1358.png,NORMAL/NORMAL_1358.png,NORMAL,train
NORMAL_1359.png,NORMAL/NORMAL_1359.png,NORMAL,train
NORMAL_136.png,NORMAL/NORMAL_136.png,NORMAL,train
NORMAL_1360.png,NORMAL/NORMAL_1360.png,NORMAL,train
NORMAL_1361.png,NORMAL/NORMAL_1361.png,NORMAL,train
NORMAL_1364.png,NORMAL/NORMAL_1364.png,NORMAL,train
NORMAL_1365.png,NORMAL/NORMAL_1365.png,NORMAL,train
NORMAL_1366.png,NORMAL/NORMAL_1366.png,NORMAL,train
NORMAL_1368.png,NORMAL/NORMAL_1368.png,NORMAL,train
NORMAL_1369.png,NORMAL/NORMAL_1369.png,NORMAL,train
NORMAL_1370.png,NORMAL/NORMAL_1370.png,NORMAL,train
NORMAL_1372.png,NORMAL/NORMAL_1372.png,NORMAL,train
NORMAL_1375.png,NORMAL/NORMAL_1375.png,NORMAL,train
NORMAL_1376.png,NORMAL/NORMAL_1376.png,NORMAL,train
NORMAL_1377.png,NORMAL/NORMAL_1377.png,NORMAL,train
NORMAL_1378.png,NORMAL/NORMAL_1378.png,NORMAL,train
NORMAL_1379.png,NORMAL/NORMAL_1379.png,NORMAL,train
NORMAL_138.png,NORMAL/NORMAL_138.png,NORMAL,train
NORMAL_1381.png,NORMAL/NORMAL_1381.png,NORMAL,train
NORMAL_1382.png,NORMAL/NORMAL_1382.png,NORMAL,train
NORMAL_1383.png,NORMAL/NORMAL_1383.png,NORMAL,train
NORMAL_1384.png,NORMAL/NORMAL_1384.png,NORMAL,train
NORMAL_1386.png,NORMAL/NORMAL_1386.png,NORMAL,train
NORMAL_1387.png,NORMAL/NORMAL_1387.png,NORMAL,train
NORMAL_1388.png,NORMAL/NORMAL_1388.png,NORMAL,train
NORMAL_1391.png,NORMAL/NORMAL_1391.png,NORMAL,train
NORMAL_1392.png,NORMAL/NORMAL_1392.png,NORMAL,train
NORMAL_1394.png,NORMAL/NORMAL_1394.png,NORMAL,train
NORMAL_1395.png,NORMAL/NORMAL_1395.png,NORMAL,train
NORMAL_1396.png,NORMAL/NORMAL_1396.png,NORMAL,train
NORMAL_1397.png,NORMAL/NORMAL_1397.png,NORMAL,train
NORMAL_1398.png,NORMAL/NORMAL_1398.png,NORMAL,train
NORMAL_14.png,NORMAL/NORMAL_14.png,NORMAL,train
NORMAL_140.png,NORMAL/NORMAL_140.png,NORMAL,train
NORMAL_1400.png,NORMAL/NORMAL_1400.png,NORMAL,train
NORMAL_1401.png,NORMAL/NORMAL_1401.png,NORMAL,train
NORMAL_1402.png,NORMAL/NORMAL_1402.png,NORMAL,train
NORMAL_1404.png,NORMAL/NORMAL_1404.png,NORMAL,train
NORMAL_1405.png,NORMAL/NORMAL_1405.png,NORMAL,train
NORMAL_1406.png,NORMAL/NORMAL_1406.png,NORMAL,train
NORMAL_1408.png,NORMAL/NORMAL_1408.png,NORMAL,train
NORMAL_1410.png,NORMAL/NORMAL_1410.png,NORMAL,train
NORMAL_1411.png,NORMAL/NORMAL_1411.png,NORMAL,train
NORMAL_1412.png,NORMAL/NORMAL_1412.png,NORMAL,train
NORMAL_1413.png,NORMAL/NORMAL_1413.png,NORMAL,train
NORMAL_1415.png,NORMAL/NORMAL_1415.png,NORMAL,train
NORMAL_1416.png,NORMAL/NORMAL_1416.png,NORMAL,train
NORMAL_1417.png,NORMAL/NORMAL_1417.png,NORMAL,train
NORMAL_1418.png,NORMAL/NORMAL_1418.png,NORMAL,train
NORMAL_1419.png,NORMAL/NORMAL_1419.png,NORMAL,train
NORMAL_142.png,NORMAL/NORMAL_142.png,NORMAL,train
NORMAL_1420.png,NORMAL/NORMAL_1420.png,NORMAL,train
NORMAL_1424.png,NORMAL/NORMAL_1424.png,NORMAL,train
NORMAL_1425.png,NORMAL/NORMAL_1425.png,NORMAL,train
NORMAL_1426.png,NORMAL/NORMAL_1426.png,NORMAL,train
NORMAL_1430.png,NORMAL/NORMAL_1430.png,NORMAL,train
NORMAL_1432.png,NORMAL/NORMAL_1432.png,NORMAL,train
NORMAL_1433.png,NORMAL/NORMAL_1433.png,NORMAL,train
NORMAL_1436.png,NORMAL/NORMAL_1436.png,NORMAL,train
NORMAL_1438.png,NORMAL/NORMAL_1438.png,NORMAL,train
NORMAL_1439.png,NORMAL/NORMAL_1439.png,NORMAL,train
NORMAL_144.png,NORMAL/NORMAL_144.png,NORMAL,train
NORMAL_1440.png,NORMAL/NORMAL_1440.png,NORMAL,train
NORMAL_1441.png,NORMAL/NORMAL_1441.png,NORMAL,train
NORMAL_1442.png,NORMAL/NORMAL_1442.png,NORMAL,train
NORMAL_1443.png,NORMAL/NORMAL_1443.png,NORMAL,train
NORMAL_1444.png,NORMAL/NORMAL_1444.png,NORMAL,train
NORMAL_1445.png,NORMAL/NORMAL_1445.png,NORMAL,train
NORMAL_1448.png,NORMAL/NORMAL_1448.png,NORMAL,train
NORMAL_1449.png,NORMAL/NORMAL_1449.png,NORMAL,train
NORMAL_145.png,NORMAL/NORMAL_145.png,NORMAL,train
NORMAL_1451.png,NORMAL/NORMAL_1451.png,NORMAL,train
NORMAL_1453.png,NORMAL/NORMAL_1453.png,NORMAL,train
NORMAL_1454.png,NORMAL/NORMAL_1454.png,NORMAL,train
NORMAL_1456.png,NORMAL/NORMAL_1456.png,NORMAL,train
NORMAL_1457.png,NORMAL/NORMAL_1457.png,NORMAL,train
NORMAL_1458.png,NORMAL/NORMAL_1458.png,NORMAL,train
NORMAL_146.png,NORMAL/NORMAL_146.png,NORMAL,train
NORMAL_1460.png,NORMAL/NORMAL_1460.png,NORMAL,train
NORMAL_1461.png,NORMAL/NORMAL_1461.png,NORMAL,train
NORMAL_1463.png,NORMAL/NORMAL_1463.png,NORMAL,train
NORMAL_1464.png,NORMAL/NORMAL_1464.png,NORMAL,train
NORMAL_1466.png,NORMAL/NORMAL_1466.png,NORMAL,train
NORMAL_1467.png,NORMAL/NORMAL_1467.png,NORMAL,train
NORMAL_1468.png,NORMAL/NORMAL_1468.png,NORMAL,train
NORMAL_1469.png,NORMAL/NORMAL_1469.png,NORMAL,train
NORMAL_147.png,NORMAL/NORMAL_147.png,NORMAL,train
NORMAL_1470.png,NORMAL/NORMAL_1470.png,NORMAL,train
NORMAL_1471.png,NORMAL/NORMAL_1471.png,NORMAL,train
NORMAL_1473.png,NORMAL/NORMAL_1473.png,NORMAL,train
NORMAL_1474.png,NORMAL/NORMAL_1474.png,NORMAL,train
NORMAL_1475.png,NORMAL/NORMAL_1475.png,NORMAL,train
NORMAL_1476.png,NORMAL/NORMAL_1476.png,NORMAL,train
NORMAL_1477.png,NORMAL/NORMAL_1477.png,NORMAL,train
NORMAL_1479.png,NORMAL/NORMAL_1479.png,NORMAL,train
NORMAL_148.png,NORMAL/NORMAL_148.png,NORMAL,train
NORMAL_1480.png,NORMAL/NORMAL_1480.png,NORMAL,train
NORMAL_1481.png,NORMAL/NORMAL_1481.png,NORMAL,train
NORMAL_1482.png,NORMAL/NORMAL_1482.png,NORMAL,train
NORMAL_1483.png,NORMAL/NORMAL_1483.png,NORMAL,train
NORMAL_1485.png,NORMAL/NORMAL_1485.png,NORMAL,train
