filename,relative_path,class,split
Te-no_0377.jpg,No Tumor/Te-no_0377.jpg,No Tumor,train
Te-no_0378.jpg,No Tumor/Te-no_0378.jpg,No Tumor,train
Te-no_0379.jpg,No Tumor/Te-no_0379.jpg,No Tumor,train
Te-no_0381.jpg,No Tumor/Te-no_0381.jpg,No Tumor,train
Te-no_0382.jpg,No Tumor/Te-no_0382.jpg,No Tumor,train
Te-no_0383.jpg,No Tumor/Te-no_0383.jpg,No Tumor,train
Te-no_0384.jpg,No Tumor/Te-no_0384.jpg,No Tumor,train
Te-no_0385.jpg,No Tumor/Te-no_0385.jpg,No Tumor,train
Te-no_0386.jpg,No Tumor/Te-no_0386.jpg,No Tumor,train
Te-no_0387.jpg,No Tumor/Te-no_0387.jpg,No Tumor,train
Te-no_0390.jpg,No Tumor/Te-no_0390.jpg,No Tumor,train
Te-no_0391.jpg,No Tumor/Te-no_0391.jpg,No Tumor,train
Te-no_0394.jpg,No Tumor/Te-no_0394.jpg,No Tumor,train
Te-no_0396.jpg,No Tumor/Te-no_0396.jpg,No Tumor,train
Te-no_0397.jpg,No Tumor/Te-no_0397.jpg,No Tumor,train
Te-no_0398.jpg,No Tumor/Te-no_0398.jpg,No Tumor,train
Te-no_0399.jpg,No Tumor/Te-no_0399.jpg,No Tumor,train
Te-no_0400.jpg,No Tumor/Te-no_0400.jpg,No Tumor,train
Te-no_0401.jpg,No Tumor/Te-no_0401.jpg,No Tumor,train
Te-no_0402.jpg,No Tumor/Te-no_0402.jpg,No Tumor,train
Te-no_0404.jpg,No Tumor/Te-no_0404.jpg,No Tumor,train
Tr-noTr_0000.jpg,No Tumor/Tr-noTr_0000.jpg,No Tumor,train
Tr-noTr_0001.jpg,No Tumor/Tr-noTr_0001.jpg,No Tumor,train
Tr-noTr_0004.jpg,No Tumor/Tr-noTr_0004.jpg,No Tumor,train
Tr-noTr_0005.jpg,No Tumor/Tr-noTr_0005.jpg,No Tumor,train
Tr-noTr_0007.jpg,No Tumor/Tr-noTr_0007.jpg,No Tumor,train
Tr-noTr_0008.jpg,No Tumor/Tr-noTr_0008.jpg,No Tumor,train
Tr-noTr_0009.jpg,No Tumor/Tr-noTr_0009.jpg,No Tumor,train
Tr-no_0010.jpg,No Tumor/Tr-no_0010.jpg,No Tumor,train
Tr-no_0012.jpg,No Tumor/Tr-no_0012.jpg,No Tumor,train
Tr-no_0014.jpg,No Tumor/Tr-no_0014.jpg,No Tumor,train
Tr-no_0015.jpg,No Tumor/Tr-no_0015.jpg,No Tumor,train
Tr-no_0016.jpg,No Tumor/Tr-no_0016.jpg,No Tumor,train
Tr-no_0017.jpg,No Tumor/Tr-no_0017.jpg,No Tumor,train
Tr-no_0018.jpg,No Tumor/Tr-no_0018.jpg,No Tumor,train
Tr-no_0019.jpg,No Tumor/Tr-no_0019.jpg,No Tumor,train
Tr-no_0020.jpg,No Tumor/Tr-no_0020.jpg,No Tumor,train
Tr-no_0021.jpg,No Tumor/Tr-no_0021.jpg,No Tumor,train
Tr-no_0022.jpg,No Tumor/Tr-no_0022.jpg,No Tumor,train
Tr-no_0023.jpg,No Tumor/Tr-no_0023.jpg,No Tumor,train
Tr-no_0029.jpg,No Tumor/Tr-no_0029.jpg,No Tumor,train
Tr-no_0034.jpg,No Tumor/Tr-no_0034.jpg,No Tumor,train
Tr-no_0036.jpg,No Tumor/Tr-no_0036.jpg,No Tumor,train
Tr-no_0037.jpg,No Tumor/Tr-no_0037.jpg,No Tumor,train
Tr-no_0038.jpg,No Tumor/Tr-no_0038.jpg,No Tumor,train
Tr-no_0039.jpg,No Tumor/Tr-no_0039.jpg,No Tumor,train
Tr-no_0041.jpg,No Tumor/Tr-no_0041.jpg,No Tumor,train
Tr-no_0043.jpg,No Tumor/Tr-no_0043.jpg,No Tumor,train
Tr-no_0045.jpg,No Tumor/Tr-no_0045.jpg,No Tumor,train
Tr-no_0047.jpg,No Tumor/Tr-no_0047.jpg,No Tumor,train
Tr-no_0048.jpg,No Tumor/Tr-no_0048.jpg,No Tumor,train
Tr-no_0049.jpg,No Tumor/Tr-no_0049.jpg,No Tumor,train
Tr-no_0053.jpg,No Tumor/Tr-no_0053.jpg,No Tumor,train
Tr-no_0054.jpg,No Tumor/Tr-no_0054.jpg,No Tumor,train
Tr-no_0056.jpg,No Tumor/Tr-no_0056.jpg,No Tumor,train
Tr-no_0057.jpg,No Tumor/Tr-no_0057.jpg,No Tumor,train
Tr-no_0058.jpg,No Tumor/Tr-no_0058.jpg,No Tumor,train
Tr-no_0059.jpg,No Tumor/Tr-no_0059.jpg,No Tumor,train
Tr-no_0060.jpg,No Tumor/Tr-no_0060.jpg,No Tumor,train
Tr-no_0062.jpg,No Tumor/Tr-no_0062.jpg,No Tumor,train
Tr-no_0065.jpg,No Tumor/Tr-no_0065.jpg,No Tumor,train
Tr-no_0067.jpg,No Tumor/Tr-no_0067.jpg,No Tumor,train
Tr-no_0068.jpg,No Tumor/Tr-no_0068.jpg,No Tumor,train
Tr-no_0069.jpg,No Tumor/Tr-no_0069.jpg,No Tumor,train
Tr-no_0070.jpg,No Tumor/Tr-no_0070.jpg,No Tumor,train
Tr-no_0072.jpg,No Tumor/Tr-no_0072.jpg,No Tumor,train
Tr-no_0073.jpg,No Tumor/Tr-no_0073.jpg,No Tumor,train
Tr-no_0074.jpg,No Tumor/Tr-no_0074.jpg,No Tumor,train
Tr-no_0075.jpg,No Tumor/Tr-no_0075.jpg,No Tumor,train
Tr-no_0077.jpg,No Tumor/Tr-no_0077.jpg,No Tumor,train
Tr-no_0078.jpg,No Tumor/Tr-no_0078.jpg,No Tumor,train
Tr-no_0080.jpg,No Tumor/Tr-no_0080.jpg,No Tumor,train
Tr-no_0081.jpg,No Tumor/Tr-no_0081.jpg,No Tumor,train
Tr-no_0084.jpg,No Tumor/Tr-no_0084.jpg,No Tumor,train
Tr-no_0086.jpg,No Tumor/Tr-no_0086.jpg,No Tumor,train
Tr-no_0087.jpg,No Tumor/Tr-no_0087.jpg,No Tumor,train
Tr-no_0089.jpg,No Tumor/Tr-no_0089.jpg,No Tumor,train
Tr-no_0090.jpg,No Tumor/Tr-no_0090.jpg,No Tumor,train
Tr-no_0091.jpg,No Tumor/Tr-no_0091.jpg,No Tumor,train
Tr-no_0093.jpg,No Tumor/Tr-no_0093.jpg,No Tumor,train
Tr-no_0094.jpg,No Tumor/Tr-no_0094.jpg,No Tumor,train
Tr-no_0097.jpg,No Tumor/Tr-no_0097.jpg,No Tumor,train
Tr-no_0098.jpg,No Tumor/Tr-no_0098.jpg,No Tumor,train
Tr-no_0101.jpg,No Tumor/Tr-no_0101.jpg,No Tumor,train
Tr-no_0105.jpg,No Tumor/Tr-no_0105.jpg,No Tumor,train
Tr-no_0107.jpg,No Tumor/Tr-no_0107.jpg,No Tumor,train
Tr-no_0108.jpg,No Tumor/Tr-no_0108.jpg,No Tumor,train
Tr-no_0110.jpg,No Tumor/Tr-no_0110.jpg,No Tumor,train
Tr-no_0111.jpg,No Tumor/Tr-no_0111.jpg,No Tumor,train
Tr-no_0112.jpg,No Tumor/Tr-no_0112.jpg,No Tumor,train
Tr-no_0113.jpg,No Tumor/Tr-no_0113.jpg,No Tumor,train
Tr-no_0114.jpg,No Tumor/Tr-no_0114.jpg,No Tumor,train
Tr-no_0115.jpg,No Tumor/Tr-no_0115.jpg,No Tumor,train
Tr-no_0117.jpg,No Tumor/Tr-no_0117.jpg,No Tumor,train
Tr-no_0118.jpg,No Tumor/Tr-no_0118.jpg,No Tumor,train
Tr-no_0119.jpg,No Tumor/Tr-no_0119.jpg,No Tumor,train
Tr-no_0120.jpg,No Tumor/Tr-no_0120.jpg,No Tumor,train
Tr-no_0121.jpg,No Tumor/Tr-no_0121.jpg,No Tumor,train
Tr-no_0122.jpg,No Tumor/Tr-no_0122.jpg,No Tumor,train
Tr-no_0123.jpg,No Tumor/Tr-no_0123.jpg,No Tumor,train
Tr-no_0124.jpg,No Tumor/Tr-no_0124.jpg,No Tumor,train
Tr-no_0125.jpg,No Tumor/Tr-no_0125.jpg,No Tumor,train
Tr-no_0126.jpg,No Tumor/Tr-no_0126.jpg,No Tumor,train
Tr-no_0127.jpg,No Tumor/Tr-no_0127.jpg,No Tumor,train
